26936	0	65491
36702	0	65509
26928	0	65435
49223	0	65426
21940	0	65257
36661	0	65323
52370	0	65377
20596	0	65491
38044	0	65323
57947	0	65323
2905	0	65519
54769	0	65491
24699	0	65499
27385	0	65257
45588	0	65491
16519	0	65435
10615	0	65491
9735	0	65364
9800	0	65499
3586	0	65499
16032	0	65257
56378	0	65349
15705	0	65317
47558	0	65491
44424	0	65491
62737	0	65491
40737	0	65491
33021	0	65257
54042	0	65257
62315	0	65491
49584	0	65524
58244	0	65257
21803	0	65257
57205	0	65377
36612	0	65349
11278	0	65491
60310	0	65491
36771	0	65364
62107	0	65435
53569	0	65491
11766	0	65377
54598	0	65491
34683	0	65519
34049	0	65349
54146	0	65349
60147	0	65491
12809	0	65499
49760	0	65257
29324	0	65491
38416	0	65435
4105	0	65435
444	0	65364
16810	0	65377
4127	0	65364
46994	0	65509
37420	0	65426
37185	0	65499
22440	0	65499
19631	0	65491
25224	0	65435
48172	0	65377
29398	0	65257
63696	0	65323
28429	0	65377
23296	0	65435
54931	0	65377
6735	0	65491
39668	0	65364
31097	0	65349
48905	0	65349
38266	0	65491
34239	0	65491
41509	0	65377
64282	0	65491
44200	0	65435
19668	0	65491
32290	0	65364
22028	0	65323
5247	0	65519
12728	0	65491
14846	0	65491
27003	0	65377
24647	0	65435
45961	0	65491
1613	0	65364
27273	0	65420
47641	0	65435
38824	0	65257
53058	0	65491
18484	0	65491
10910	0	65377
24672	0	65323
50568	0	65435
28882	0	65377
29287	0	65491
16622	0	65519
21935	0	65426
58176	0	65491
39005	0	65349
31184	0	65499
43569	0	65491
43718	0	65257
24281	0	65377
41492	0	65491
29591	0	65435
50738	0	65257
47885	0	65499
23208	0	65491
41888	0	65435
24043	0	65377
23131	0	65257
37854	0	65377
9899	0	65317
60241	0	65491
51511	0	65491
32260	0	65435
31486	0	65364
13051	0	65323
58756	0	65435
9922	0	65491
40954	0	65499
48413	0	65364
44342	0	65435
26505	0	65491
40506	0	65491
23075	0	65435
23214	0	65377
42562	0	65317
40442	0	65435
40901	0	65420
35166	0	65491
14666	0	65509
4423	0	65435
58870	0	65491
20453	0	65364
21744	0	65491
16020	0	65435
57882	0	65317
39685	0	65377
12430	0	65377
4478	0	65499
20615	0	65323
4272	0	65435
17638	0	65491
7248	0	65491
6701	0	65257
57175	0	65364
25105	0	65257
18906	0	65420
63854	0	65323
27702	0	65364
1500	0	65349
10349	0	65491
5159	0	65420
44480	0	65435
13257	0	65435
6641	0	65491
1503	0	65323
12770	0	65524
38264	0	65491
5008	0	65491
30852	0	65499
41057	0	65377
8250	0	65491
9930	0	65435
62167	0	65377
20126	0	65364
5101	0	65491
23829	0	65364
55993	0	65491
59531	0	65377
35402	0	65377
62952	0	65420
18482	0	65499
7095	0	65349
44134	0	65435
49763	0	65491
35657	0	65364
53221	0	65364
63429	0	65377
45643	0	65491
62623	0	65377
34843	0	65257
8470	0	65435
10551	0	65377
18428	0	65435
56801	0	65524
26191	0	65435
12350	0	65491
52837	0	65435
41778	0	65377
1041	0	65349
48755	0	65435
13897	0	65491
14544	0	65519
42693	0	65491
47212	0	65491
38168	0	65323
58254	0	65349
61912	0	65377
314	0	65364
46612	0	65377
33372	0	65491
39141	0	65349
26722	0	65377
8897	0	65364
40663	0	65491
28658	0	65364
4819	0	65491
49827	0	65435
52356	0	65377
27027	0	65364
62900	0	65377
63310	0	65435
25005	0	65435
303	0	65257
55311	0	65323
36291	0	65349
12376	0	65509
6029	0	65364
26447	0	65491
64239	0	65257
58621	0	65257
31129	0	65323
18226	0	65524
58426	0	65349
1400	0	65377
30841	0	65435
22179	0	65491
6020	0	65491
46668	0	65364
64848	0	65491
19450	0	65435
57150	0	65491
7841	0	65420
50586	0	65317
32312	0	65426
24721	0	65491
31699	0	65323
19211	0	65377
38219	0	65323
25835	0	65435
10331	0	65420
47233	0	65349
55630	0	65509
13001	0	65519
5156	0	65377
14768	0	65323
53673	0	65349
30031	0	65435
43003	0	65509
26406	0	65524
56201	0	65435
45171	0	65491
45540	0	65491
49697	0	65499
31152	0	65491
17244	0	65499
56843	0	65257
63652	0	65349
20320	0	65435
7988	0	65491
40595	0	65323
23618	0	65323
42439	0	65491
3043	0	65491
46611	0	65257
59523	0	65435
11919	0	65491
4911	0	65349
12228	0	65435
11385	0	65257
36708	0	65420
42273	0	65317
1521	0	65364
34417	0	65491
56474	0	65491
25637	0	65435
50259	0	65349
32811	0	65349
32195	0	65491
17245	0	65257
26206	0	65364
32111	0	65435
9464	0	65323
48097	0	65491
63064	0	65499
41119	0	65435
52518	0	65491
38536	0	65435
42591	0	65317
62581	0	65317
51797	0	65349
12764	0	65435
62049	0	65499
3930	0	65257
19038	0	65491
53942	0	65377
62365	0	65491
30772	0	65317
27894	0	65435
32917	0	65377
2727	0	65364
10994	0	65364
40321	0	65257
12071	0	65491
38878	0	65491
38033	0	65524
21421	0	65317
43500	0	65377
25384	0	65377
37779	0	65435
3551	0	65349
29146	0	65349
24527	0	65420
6563	0	65377
18311	0	65377
18976	0	65364
13053	0	65435
9734	0	65491
55252	0	65519
21893	0	65519
40858	0	65435
28649	0	65519
39074	0	65491
23021	0	65377
15272	0	65435
25054	0	65364
617	0	65377
45436	0	65349
45321	0	65364
55207	0	65435
16090	0	65435
13343	0	65323
20839	0	65377
27390	0	65364
16405	0	65257
37906	0	65491
19864	0	65364
64350	0	65435
7157	0	65499
9368	0	65509
27531	0	65435
11451	0	65491
45869	0	65491
4975	0	65491
4261	0	65377
19954	0	65377
45750	0	65323
51988	0	65349
64839	0	65435
11781	0	65377
49373	0	65491
26298	0	65499
6363	0	65499
28365	0	65491
8765	0	65491
61951	0	65323
15710	0	65435
59457	0	65435
7202	0	65377
12148	0	65491
50866	0	65435
42225	0	65420
33414	0	65349
41579	0	65491
39564	0	65499
51241	0	65435
23814	0	65435
7606	0	65257
11904	0	65349
16101	0	65323
36575	0	65364
49491	0	65364
26011	0	65499
34227	0	65491
48281	0	65499
28787	0	65349
32357	0	65509
36143	0	65317
25788	0	65257
63869	0	65323
44459	0	65491
31608	0	65491
57368	0	65377
1771	0	65499
7638	0	65435
56300	0	65435
37977	0	65491
40560	0	65491
18	0	65257
5145	0	65377
30526	0	65491
64374	0	65435
27197	0	65377
11461	0	65435
62143	0	65420
8960	0	65491
24370	0	65435
64812	0	65364
28698	0	65377
54935	0	65323
41319	0	65491
40148	0	65491
34140	0	65364
65092	0	65491
22688	0	65323
15585	0	65509
26229	0	65435
63574	0	65257
19566	0	65435
3404	0	65491
9975	0	65364
34946	0	65420
17003	0	65499
55414	0	65524
6890	0	65377
64247	0	65491
4826	0	65349
1917	0	65435
33691	0	65519
4938	0	65491
41475	0	65257
56229	0	65349
20134	0	65491
23585	0	65435
52380	0	65491
19329	0	65377
54145	0	65499
8457	0	65435
36026	0	65323
56362	0	65377
16842	0	65364
11550	0	65377
49221	0	65377
20361	0	65317
16869	0	65349
40479	0	65509
34033	0	65364
58378	0	65435
54459	0	65491
15539	0	65257
35957	0	65377
56100	0	65435
4466	0	65491
37182	0	65317
45785	0	65435
49898	0	65524
27470	0	65435
2337	0	65491
10247	0	65377
4164	0	65491
60450	0	65426
31093	0	65491
39951	0	65349
44247	0	65509
23985	0	65323
62466	0	65491
35426	0	65364
27781	0	65519
48543	0	65435
40908	0	65323
32687	0	65435
42076	0	65519
39284	0	65435
4844	0	65524
35161	0	65364
2446	0	65323
39831	0	65323
21884	0	65257
44500	0	65257
3660	0	65435
46915	0	65491
49341	0	65519
33880	0	65420
42358	0	65349
44654	0	65435
934	0	65435
11036	0	65435
46012	0	65257
44785	0	65491
7218	0	65491
8636	0	65364
64048	0	65524
48029	0	65420
46689	0	65435
33437	0	65435
29648	0	65377
37832	0	65491
22423	0	65364
16357	0	65519
3452	0	65524
33259	0	65435
41446	0	65377
15939	0	65435
49804	0	65364
20958	0	65377
33832	0	65257
38137	0	65377
58193	0	65435
29225	0	65323
63865	0	65491
47714	0	65491
46375	0	65257
43540	0	65491
4292	0	65376
7790	0	65509
12935	0	65349
9610	0	65519
45822	0	65491
32285	0	65509
793	0	65435
58945	0	65435
12885	0	65377
64609	0	65524
15372	0	65323
59006	0	65377
54370	0	65257
20437	0	65435
42849	0	65426
27194	0	65509
53435	0	65491
3736	0	65491
16885	0	65435
35554	0	65491
55253	0	65491
29489	0	65491
1866	0	65377
21890	0	65519
40150	0	65377
17812	0	65364
53369	0	65509
37848	0	65323
3958	0	65377
56627	0	65524
41653	0	65491
27264	0	65257
31240	0	65435
44817	0	65377
11389	0	65435
63457	0	65491
46281	0	65435
13484	0	65257
36213	0	65349
6130	0	65377
2889	0	65435
39289	0	65435
27513	0	65491
6784	0	65377
61086	0	65435
46218	0	65509
22905	0	65323
15629	0	65377
40146	0	65491
10685	0	65349
52406	0	65509
60836	0	65257
18217	0	65435
47195	0	65377
57789	0	65435
4690	0	65435
52199	0	65491
37417	0	65435
4119	0	65349
34009	0	65491
21431	0	65491
12753	0	65377
34550	0	65435
26019	0	65377
35910	0	65349
32530	0	65491
26425	0	65257
24609	0	65491
64008	0	65377
31239	0	65499
19983	0	65435
38663	0	65509
50754	0	65377
39380	0	65519
4372	0	65499
28981	0	65509
20916	0	65491
7665	0	65519
4915	0	65349
44350	0	65499
63086	0	65257
25154	0	65323
60849	0	65323
39863	0	65435
35295	0	65509
56944	0	65377
7341	0	65364
30598	0	65364
17114	0	65509
41248	0	65491
20337	0	65491
48595	0	65491
7576	0	65257
3749	0	65435
15006	0	65377
55268	0	65435
43991	0	65377
13043	0	65377
6944	0	65491
28520	0	65377
43807	0	65364
56292	0	65519
16187	0	65317
40259	0	65349
63316	0	65435
9324	0	65435
49832	0	65491
7516	0	65435
39052	0	65364
55153	0	65435
12555	0	65435
34370	0	65377
12904	0	65323
54365	0	65491
882	0	65435
63717	0	65377
50491	0	65323
2698	0	65257
47707	0	65491
12530	0	65491
17572	0	65257
36559	0	65509
29627	0	65491
40138	0	65509
5260	0	65349
62827	0	65435
14766	0	65519
24028	0	65364
38977	0	65435
54540	0	65435
33461	0	65257
55895	0	65349
12126	0	65349
65111	0	65435
14440	0	65491
36675	0	65435
9222	0	65491
61967	0	65426
49946	0	65323
15134	0	65435
21575	0	65509
14094	0	65377
8355	0	65257
23786	0	65491
52509	0	65364
20846	0	65491
41105	0	65349
13550	0	65377
11870	0	65499
25865	0	65491
47787	0	65491
34770	0	65257
59243	0	65435
43599	0	65317
6765	0	65426
26033	0	65435
64925	0	65377
2962	0	65426
32885	0	65491
7316	0	65435
63711	0	65435
24181	0	65349
47012	0	65491
35351	0	65435
11391	0	65435
25285	0	65491
56458	0	65349
12012	0	65364
52597	0	65323
36057	0	65435
13894	0	65426
38946	0	65377
49996	0	65349
32775	0	65491
8053	0	65377
57988	0	65519
6958	0	65435
53890	0	65323
19270	0	65377
42303	0	65257
20221	0	65435
12560	0	65420
4489	0	65377
61260	0	65349
36735	0	65499
55899	0	65377
37859	0	65377
4417	0	65491
45797	0	65257
64942	0	65377
4089	0	65349
43674	0	65491
19868	0	65491
58469	0	65377
727	0	65364
31714	0	65491
13310	0	65491
25263	0	65377
11819	0	65491
52412	0	65323
34828	0	65435
12908	0	65435
31942	0	65509
44389	0	65349
45701	0	65426
60382	0	65435
10284	0	65499
62186	0	65491
13169	0	65491
50914	0	65491
11548	0	65491
46819	0	65257
52765	0	65491
20535	0	65349
23281	0	65435
6527	0	65519
22374	0	65435
3796	0	65349
24621	0	65323
6180	0	65491
42034	0	65435
46561	0	65519
20379	0	65257
41922	0	65491
21860	0	65377
966	0	65377
6572	0	65377
30613	0	65519
20003	0	65435
12667	0	65499
41253	0	65435
48614	0	65435
31015	0	65323
27466	0	65377
64024	0	65349
35031	0	65377
56241	0	65435
6294	0	65435
49053	0	65524
58966	0	65499
3713	0	65364
59597	0	65519
25981	0	65435
10938	0	65491
24970	0	65435
56425	0	65509
7178	0	65377
19106	0	65323
12368	0	65499
60552	0	65377
37419	0	65377
63069	0	65323
43095	0	65377
23948	0	65377
52148	0	65364
3253	0	65323
41322	0	65491
32497	0	65491
6616	0	65519
3536	0	65420
30833	0	65377
33596	0	65323
29573	0	65435
45720	0	65491
64861	0	65377
7118	0	65491
64137	0	65491
24701	0	65491
20959	0	65257
16186	0	65257
21871	0	65491
60407	0	65491
1007	0	65364
42611	0	65524
57688	0	65435
43641	0	65524
44998	0	65435
62941	0	65499
13565	0	65364
19257	0	65435
46878	0	65377
13967	0	65435
21867	0	65377
50392	0	65491
23408	0	65364
24270	0	65435
58625	0	65323
54532	0	65364
53769	0	65323
5147	0	65491
20718	0	65317
59466	0	65257
47478	0	65519
64136	0	65491
29209	0	65435
58802	0	65364
15857	0	65426
33576	0	65435
54709	0	65499
60742	0	65435
39719	0	65349
43197	0	65364
55130	0	65435
24200	0	65519
44123	0	65435
41097	0	65349
30581	0	65509
60311	0	65435
27907	0	65377
56330	0	65323
24179	0	65435
40991	0	65426
36963	0	65435
20750	0	65491
37763	0	65257
22993	0	65435
60308	0	65491
11079	0	65491
24129	0	65323
9068	0	65499
40112	0	65377
14253	0	65435
37261	0	65435
39923	0	65420
41589	0	65491
55587	0	65491
16941	0	65435
59584	0	65257
23193	0	65491
29138	0	65435
49930	0	65509
28301	0	65491
5098	0	65491
15897	0	65364
36052	0	65435
9768	0	65364
12028	0	65435
20518	0	65491
25409	0	65435
15161	0	65349
28079	0	65491
34382	0	65426
16747	0	65377
6570	0	65435
52366	0	65420
8875	0	65377
14655	0	65491
62621	0	65491
33839	0	65317
16818	0	65377
11016	0	65349
43130	0	65499
15849	0	65426
58655	0	65257
38012	0	65349
37135	0	65491
7242	0	65435
12658	0	65377
24778	0	65257
51252	0	65491
41645	0	65323
8637	0	65491
9755	0	65435
35489	0	65435
59442	0	65491
56016	0	65435
37581	0	65435
35617	0	65420
9397	0	65349
3828	0	65435
15765	0	65491
14950	0	65499
2247	0	65509
12456	0	65435
27761	0	65491
63656	0	65257
46321	0	65435
63779	0	65491
56626	0	65323
26765	0	65349
6647	0	65257
28643	0	65499
17600	0	65509
24541	0	65426
19049	0	65435
40257	0	65435
65046	0	65499
34446	0	65435
45207	0	65491
32174	0	65491
19556	0	65509
7551	0	65435
12873	0	65491
56529	0	65323
15598	0	65377
35021	0	65524
46368	0	65435
32912	0	65491
55286	0	65377
54458	0	65257
37288	0	65349
8343	0	65491
63505	0	65491
42710	0	65491
17955	0	65491
37961	0	65491
22956	0	65364
36718	0	65491
24364	0	65524
54465	0	65491
7229	0	65364
34861	0	65499
30499	0	65499
30041	0	65491
45555	0	65257
55166	0	65491
11969	0	65377
56545	0	65435
60501	0	65435
31930	0	65426
41439	0	65435
46257	0	65435
43184	0	65349
58406	0	65435
51575	0	65435
29525	0	65524
36770	0	65524
55748	0	65426
23097	0	65435
13167	0	65491
14335	0	65491
35346	0	65377
55536	0	65435
33497	0	65349
33607	0	65519
46522	0	65349
4934	0	65499
7839	0	65364
53837	0	65491
14060	0	65491
21909	0	65435
47128	0	65435
63216	0	65499
53509	0	65435
37858	0	65435
36935	0	65435
55858	0	65491
50471	0	65364
34504	0	65376
10094	0	65491
40166	0	65323
33732	0	65491
4923	0	65435
45114	0	65426
57246	0	65491
61550	0	65317
55197	0	65519
54815	0	65377
27132	0	65499
31799	0	65491
41192	0	65491
58549	0	65491
7480	0	65435
4755	0	65519
13338	0	65349
28872	0	65435
17146	0	65323
55359	0	65491
62512	0	65491
4986	0	65364
62215	0	65524
46005	0	65435
42158	0	65257
5634	0	65426
592	0	65349
33775	0	65491
57975	0	65491
50269	0	65377
2788	0	65420
35614	0	65435
54010	0	65519
23517	0	65323
7646	0	65435
58507	0	65317
51616	0	65435
27718	0	65491
60317	0	65349
29286	0	65364
10620	0	65491
2703	0	65364
51516	0	65519
52944	0	65364
63208	0	65435
6959	0	65349
64959	0	65349
39956	0	65491
47985	0	65435
3311	0	65435
471	0	65491
35345	0	65499
52304	0	65420
24035	0	65519
33302	0	65435
39440	0	65435
41089	0	65349
7912	0	65349
42452	0	65349
65183	0	65349
30108	0	65524
39517	0	65349
31769	0	65377
46343	0	65491
25045	0	65491
14308	0	65499
54441	0	65491
61015	0	65491
11242	0	65257
64323	0	65435
37735	0	65499
28451	0	65491
33801	0	65377
15745	0	65435
35870	0	65435
44414	0	65349
64161	0	65491
42478	0	65323
60038	0	65491
33883	0	65499
2498	0	65377
7066	0	65257
14282	0	65377
21761	0	65491
39357	0	65491
50900	0	65435
63174	0	65364
62371	0	65435
5794	0	65491
15649	0	65491
1852	0	65317
13515	0	65426
30915	0	65435
29478	0	65491
45878	0	65509
12893	0	65491
22488	0	65435
49056	0	65426
10352	0	65491
11173	0	65323
12079	0	65426
33654	0	65435
28278	0	65491
9372	0	65349
16630	0	65491
23435	0	65491
53229	0	65349
23489	0	65435
44407	0	65257
14777	0	65519
29993	0	65420
24061	0	65491
7403	0	65435
12532	0	65257
33001	0	65491
30952	0	65426
16855	0	65377
57991	0	65364
24512	0	65257
42705	0	65435
36479	0	65420
53126	0	65435
51046	0	65349
46270	0	65435
36358	0	65420
60626	0	65509
21072	0	65491
13954	0	65491
55745	0	65435
4515	0	65420
64666	0	65499
39830	0	65435
54095	0	65435
48025	0	65435
32125	0	65364
27888	0	65317
8162	0	65491
5179	0	65491
9590	0	65435
25623	0	65349
50899	0	65377
19400	0	65323
26613	0	65426
57168	0	65435
56920	0	65323
55245	0	65499
42577	0	65491
24162	0	65435
4821	0	65435
5469	0	65491
49165	0	65491
61361	0	65491
8867	0	65377
47661	0	65257
9519	0	65491
42550	0	65435
21572	0	65491
714	0	65257
16042	0	65491
49141	0	65435
25750	0	65377
20350	0	65435
52746	0	65491
63647	0	65420
49627	0	65349
51162	0	65349
20745	0	65349
35990	0	65257
22672	0	65491
12399	0	65420
20144	0	65377
53829	0	65519
62075	0	65420
5939	0	65491
13638	0	65435
13695	0	65323
31031	0	65257
11277	0	65420
65061	0	65364
29561	0	65323
56671	0	65491
24161	0	65491
54289	0	65364
56703	0	65435
27489	0	65491
54304	0	65519
60150	0	65491
34043	0	65491
15070	0	65257
24072	0	65420
39210	0	65349
58908	0	65420
52326	0	65491
23251	0	65364
17262	0	65435
34736	0	65364
8908	0	65491
48930	0	65377
60056	0	65435
46542	0	65519
64372	0	65435
49578	0	65323
15549	0	65524
578	0	65364
30325	0	65435
23359	0	65323
10734	0	65435
51134	0	65323
59490	0	65377
28771	0	65491
36620	0	65499
20317	0	65257
64289	0	65491
747	0	65435
52652	0	65435
46174	0	65435
16077	0	65491
23634	0	65499
62216	0	65435
30990	0	65524
12008	0	65491
26997	0	65435
46854	0	65499
28145	0	65524
29139	0	65491
6764	0	65499
9945	0	65364
55823	0	65519
44213	0	65519
3900	0	65435
42756	0	65364
61837	0	65435
34131	0	65509
2708	0	65491
61613	0	65435
19233	0	65491
43213	0	65426
51026	0	65435
50322	0	65491
60735	0	65524
20903	0	65420
1498	0	65435
9310	0	65349
50948	0	65323
21789	0	65519
33575	0	65435
51029	0	65435
59668	0	65524
13172	0	65519
51112	0	65420
39262	0	65491
3096	0	65491
11105	0	65420
19665	0	65349
21259	0	65491
58457	0	65364
18453	0	65257
25305	0	65491
1159	0	65435
26118	0	65323
40640	0	65491
48018	0	65435
46545	0	65257
14551	0	65377
19885	0	65377
6237	0	65257
30372	0	65435
60130	0	65364
40143	0	65377
2825	0	65491
29516	0	65491
63110	0	65377
5162	0	65317
65221	0	65257
54435	0	65491
28676	0	65435
54642	0	65420
44391	0	65435
21595	0	65364
22915	0	65499
18338	0	65509
43114	0	65435
5140	0	65377
24731	0	65323
62131	0	65509
8208	0	65491
9896	0	65349
3459	0	65377
18066	0	65257
31546	0	65435
20684	0	65377
29354	0	65364
62305	0	65509
22349	0	65364
14362	0	65491
22229	0	65491
62141	0	65323
22436	0	65377
58217	0	65435
40854	0	65519
24650	0	65509
55926	0	65509
34625	0	65491
2038	0	65499
16374	0	65349
13869	0	65349
7881	0	65420
38212	0	65519
48147	0	65420
52335	0	65524
8198	0	65435
9664	0	65426
64157	0	65435
59441	0	65509
60993	0	65426
3803	0	65491
35877	0	65435
59390	0	65491
58893	0	65435
63473	0	65509
15040	0	65491
5142	0	65364
62138	0	65435
14828	0	65491
6422	0	65491
36196	0	65519
58983	0	65491
2369	0	65519
56859	0	65499
2125	0	65377
17059	0	65491
57699	0	65323
14124	0	65499
42407	0	65509
36334	0	65499
25839	0	65519
124	0	65519
44046	0	65491
5377	0	65377
44798	0	65364
31187	0	65435
4952	0	65491
24190	0	65491
58806	0	65420
27479	0	65435
10855	0	65317
5394	0	65491
23215	0	65509
13757	0	65364
33243	0	65420
37408	0	65491
10139	0	65435
15666	0	65349
48932	0	65349
38471	0	65519
45820	0	65435
59388	0	65323
22343	0	65435
1305	0	65377
41825	0	65364
14479	0	65491
48736	0	65377
45790	0	65519
32399	0	65491
57321	0	65377
63241	0	65491
45696	0	65491
60729	0	65524
20522	0	65524
22206	0	65317
28688	0	65491
2871	0	65491
24109	0	65364
33137	0	65377
13873	0	65499
39936	0	65323
